,LSOA11CD,Region,Local Authority name,Score,score_normalized,LSOA21CD,oa21cd,Classification Name,Urban Rural Classification
1659413,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659414,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659415,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659416,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659417,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659418,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659419,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659420,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659421,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659422,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659423,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659424,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659425,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1659426,E01026680,East of England,King's Lynn and West Norfolk,84.7,3.93,E01026680,E00135606,Industry Associations ,Rural town and fringe in a sparse setting
1660647,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660648,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660649,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660650,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660651,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660652,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660653,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660654,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660655,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660656,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660657,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660658,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660659,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660660,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135711,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660661,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660662,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660663,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135711,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660664,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135711,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660665,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135711,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660666,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660667,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135713,Pre-Retirement Spacious Living ,Rural town and fringe in a sparse setting
1660668,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660669,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660670,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660671,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660672,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660673,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660674,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660675,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660676,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660677,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135717,Retirement Spacious Living,Rural town and fringe in a sparse setting
1660678,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135717,Retirement Spacious Living,Rural town and fringe in a sparse setting
1660679,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135717,Retirement Spacious Living,Rural town and fringe in a sparse setting
1660680,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660681,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660682,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660683,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660684,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660685,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660686,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660687,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660688,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660689,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660690,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660691,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135717,Retirement Spacious Living,Rural town and fringe in a sparse setting
1660692,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660693,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660694,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660695,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660696,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660697,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660698,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660699,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660700,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660701,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660702,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660703,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660704,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660705,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660706,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660707,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660708,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660709,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135721,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660710,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660711,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660712,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660713,E01026701,East of England,King's Lynn and West Norfolk,85.6,4.29,E01026701,E00135716,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660714,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660715,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660716,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660717,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660718,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660719,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660720,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660721,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660722,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660723,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660724,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660725,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660726,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660727,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660728,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660729,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660730,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660731,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660732,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660733,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660734,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660735,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660736,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660737,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135720,Communal Retirement Living ,Rural town and fringe in a sparse setting
1660738,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660739,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660740,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660741,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135720,Communal Retirement Living ,Rural town and fringe in a sparse setting
1660742,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660743,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135720,Communal Retirement Living ,Rural town and fringe in a sparse setting
1660744,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135720,Communal Retirement Living ,Rural town and fringe in a sparse setting
1660745,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660746,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135720,Communal Retirement Living ,Rural town and fringe in a sparse setting
1660747,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660748,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660749,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660750,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660751,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660752,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660753,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660754,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135720,Communal Retirement Living ,Rural town and fringe in a sparse setting
1660755,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135720,Communal Retirement Living ,Rural town and fringe in a sparse setting
1660756,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660757,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660758,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135719,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660759,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660760,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660761,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660762,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660763,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660764,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660765,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660766,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660767,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135722,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660768,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660769,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660770,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660771,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660772,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660773,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135723,Ageing Rural Communities ,Rural town and fringe in a sparse setting
1660774,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660775,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660776,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1660777,E01026702,East of England,King's Lynn and West Norfolk,87.1,4.88,E01026702,E00135724,Rural Mix ,Rural town and fringe in a sparse setting
1662700,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662701,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662702,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662703,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662704,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662705,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662706,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662707,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662708,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662709,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662710,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662711,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662712,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662713,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662714,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662715,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662716,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662717,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662718,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662719,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662720,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662721,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662722,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662723,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662724,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662725,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662726,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662727,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135886,Pre-Retirement Spacious Living ,Rural town and fringe
1662728,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662729,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662730,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662731,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662732,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662733,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662734,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662735,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662736,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662737,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662738,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662739,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135886,Pre-Retirement Spacious Living ,Rural town and fringe
1662740,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135886,Pre-Retirement Spacious Living ,Rural town and fringe
1662741,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662742,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662743,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662744,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662745,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662746,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662747,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662748,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662749,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135884,Pre-Retirement Spacious Living ,Rural town and fringe
1662750,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
1662751,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135886,Pre-Retirement Spacious Living ,Rural town and fringe
1662752,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135886,Pre-Retirement Spacious Living ,Rural town and fringe
1662753,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135883,Pre-Retirement Spacious Living ,Rural town and fringe
1662754,E01026731,East of England,North Norfolk,87.5,5.04,E01034776,E00135882,Ageing Rural Communities ,Rural town and fringe
